"","fips","date","case_rate_100k"
"121",1003,"2010-01-01",0
"122",1003,"2010-02-01",0
"123",1003,"2010-03-01",0
"124",1003,"2010-04-01",0
"125",1003,"2010-05-01",0
"126",1003,"2010-06-01",0
"127",1003,"2010-07-01",0
"128",1003,"2010-08-01",0
"129",1003,"2010-09-01",0
"130",1003,"2010-10-01",0
"131",1003,"2010-11-01",0
"132",1003,"2010-12-01",0
"133",1003,"2011-01-01",0
"134",1003,"2011-02-01",0
"135",1003,"2011-03-01",0
"136",1003,"2011-04-01",0
"137",1003,"2011-05-01",0
"138",1003,"2011-06-01",0
"139",1003,"2011-07-01",0
"140",1003,"2011-08-01",0
"141",1003,"2011-09-01",0
"142",1003,"2011-10-01",0
"143",1003,"2011-11-01",0
"144",1003,"2011-12-01",0
"145",1003,"2012-01-01",0
"146",1003,"2012-02-01",0
"147",1003,"2012-03-01",0
"148",1003,"2012-04-01",0
"149",1003,"2012-05-01",0
"150",1003,"2012-06-01",0
"151",1003,"2012-07-01",0
"152",1003,"2012-08-01",2.22248964205974
"153",1003,"2012-09-01",0
"154",1003,"2012-10-01",0
"155",1003,"2012-11-01",0
"156",1003,"2012-12-01",0
"157",1003,"2013-01-01",0
"158",1003,"2013-02-01",0
"159",1003,"2013-03-01",0
"160",1003,"2013-04-01",0
"161",1003,"2013-05-01",0
"162",1003,"2013-06-01",0
"163",1003,"2013-07-01",2.85830092069124
"164",1003,"2013-08-01",0
"165",1003,"2013-09-01",0
"166",1003,"2013-10-01",0
"167",1003,"2013-11-01",0
"168",1003,"2013-12-01",0
"169",1003,"2014-01-01",0
"170",1003,"2014-02-01",0
"171",1003,"2014-03-01",0
"172",1003,"2014-04-01",0
"173",1003,"2014-05-01",0
"174",1003,"2014-06-01",0
"175",1003,"2014-07-01",0
"176",1003,"2014-08-01",0
"177",1003,"2014-09-01",0
"178",1003,"2014-10-01",0
"179",1003,"2014-11-01",0
"180",1003,"2014-12-01",0
"181",1003,"2015-01-01",0
"182",1003,"2015-02-01",0
"183",1003,"2015-03-01",0
"184",1003,"2015-04-01",0
"185",1003,"2015-05-01",0
"186",1003,"2015-06-01",0
"187",1003,"2015-07-01",0
"188",1003,"2015-08-01",0
"189",1003,"2015-09-01",0
"190",1003,"2015-10-01",0
"191",1003,"2015-11-01",0
"192",1003,"2015-12-01",0
"193",1003,"2016-01-01",0
"194",1003,"2016-02-01",0
"195",1003,"2016-03-01",0
"196",1003,"2016-04-01",0
"197",1003,"2016-05-01",0
"198",1003,"2016-06-01",0
"199",1003,"2016-07-01",0
"200",1003,"2016-08-01",0
"201",1003,"2016-09-01",0
"202",1003,"2016-10-01",0
"203",1003,"2016-11-01",0
"204",1003,"2016-12-01",0
"205",1003,"2017-01-01",0
"206",1003,"2017-02-01",0
"207",1003,"2017-03-01",0
"208",1003,"2017-04-01",0
"209",1003,"2017-05-01",0
"210",1003,"2017-06-01",0
"211",1003,"2017-07-01",0
"212",1003,"2017-08-01",0
"213",1003,"2017-09-01",0
"214",1003,"2017-10-01",0
"215",1003,"2017-11-01",0
"216",1003,"2017-12-01",1.99974244311007
"217",1003,"2018-01-01",0
"218",1003,"2018-02-01",0
"219",1003,"2018-03-01",0
"220",1003,"2018-04-01",0
"221",1003,"2018-05-01",0
"222",1003,"2018-06-01",0
"223",1003,"2018-07-01",0
"224",1003,"2018-08-01",0
"225",1003,"2018-09-01",0
"226",1003,"2018-10-01",0
"227",1003,"2018-11-01",0
"228",1003,"2018-12-01",0
"229",1003,"2019-01-01",0
"230",1003,"2019-02-01",0
"231",1003,"2019-03-01",0
"232",1003,"2019-04-01",0
"233",1003,"2019-05-01",0
"234",1003,"2019-06-01",1.66599373209616
"235",1003,"2019-07-01",0
"236",1003,"2019-08-01",0
"237",1003,"2019-09-01",0
"238",1003,"2019-10-01",0
"239",1003,"2019-11-01",0
"240",1003,"2019-12-01",0
"1479",1031,"2010-01-01",0
"1480",1031,"2010-02-01",0
"1481",1031,"2010-03-01",0
"1482",1031,"2010-04-01",0
"1483",1031,"2010-05-01",0
"1484",1031,"2010-06-01",0
"1485",1031,"2010-07-01",0
"1486",1031,"2010-08-01",0
"1487",1031,"2010-09-01",0
"1488",1031,"2010-10-01",0
"1489",1031,"2010-11-01",0
"1490",1031,"2010-12-01",0
"1491",1031,"2011-01-01",0
"1492",1031,"2011-02-01",0
"1493",1031,"2011-03-01",0
"1494",1031,"2011-04-01",0
"1495",1031,"2011-05-01",0
"1496",1031,"2011-06-01",0
"1497",1031,"2011-07-01",0
"1498",1031,"2011-08-01",0
"1499",1031,"2011-09-01",0
"1500",1031,"2011-10-01",0
"1501",1031,"2011-11-01",0
"1502",1031,"2011-12-01",0
"1503",1031,"2012-01-01",0
"1504",1031,"2012-02-01",0
"1505",1031,"2012-03-01",0
"1506",1031,"2012-04-01",0
"1507",1031,"2012-05-01",0
"1508",1031,"2012-06-01",0
"1509",1031,"2012-07-01",0
"1510",1031,"2012-08-01",0
"1511",1031,"2012-09-01",0
"1512",1031,"2012-10-01",0
"1513",1031,"2012-11-01",0
"1514",1031,"2012-12-01",0
"1515",1031,"2013-01-01",0
"1516",1031,"2013-02-01",0
"1517",1031,"2013-03-01",0
"1518",1031,"2013-04-01",0
"1519",1031,"2013-05-01",0
"1520",1031,"2013-06-01",0
"1521",1031,"2013-07-01",0
"1522",1031,"2013-08-01",0
"1523",1031,"2013-09-01",0
"1524",1031,"2013-10-01",0
"1525",1031,"2013-11-01",0
"1526",1031,"2013-12-01",0
"1527",1031,"2014-01-01",0
"1528",1031,"2014-02-01",0
"1529",1031,"2014-03-01",0
"1530",1031,"2014-04-01",0
"1531",1031,"2014-05-01",0
"1532",1031,"2014-06-01",0
"1533",1031,"2014-07-01",0
"1534",1031,"2014-08-01",0
"1535",1031,"2014-09-01",0
"1536",1031,"2014-10-01",0
"1537",1031,"2014-11-01",0
"1538",1031,"2014-12-01",0
"1539",1031,"2015-01-01",0
"1540",1031,"2015-02-01",0
"1541",1031,"2015-03-01",0
"1542",1031,"2015-04-01",0
"1543",1031,"2015-05-01",0
"1544",1031,"2015-06-01",0
"1545",1031,"2015-07-01",0
"1546",1031,"2015-08-01",0
"1547",1031,"2015-09-01",0
"1548",1031,"2015-10-01",0
"1549",1031,"2015-11-01",0
"1550",1031,"2015-12-01",0
"1719",1039,"2010-01-01",0
"1720",1039,"2010-02-01",0
"1721",1039,"2010-03-01",0
"1722",1039,"2010-04-01",0
"1723",1039,"2010-05-01",0
"1724",1039,"2010-06-01",0
"1725",1039,"2010-07-01",0
"1726",1039,"2010-08-01",0
"1727",1039,"2010-09-01",0
"1728",1039,"2010-10-01",0
"1729",1039,"2010-11-01",0
"1730",1039,"2010-12-01",0
"1731",1039,"2011-01-01",0
"1732",1039,"2011-02-01",0
"1733",1039,"2011-03-01",0
"1734",1039,"2011-04-01",0
"1735",1039,"2011-05-01",0
"1736",1039,"2011-06-01",0
"1737",1039,"2011-07-01",0
"1738",1039,"2011-08-01",0
"1739",1039,"2011-09-01",0
"1740",1039,"2011-10-01",0
"1741",1039,"2011-11-01",0
"1742",1039,"2011-12-01",0
"1743",1039,"2012-01-01",0
"1744",1039,"2012-02-01",0
"1745",1039,"2012-03-01",0
"1746",1039,"2012-04-01",0
"1747",1039,"2012-05-01",0
"1748",1039,"2012-06-01",0
"1749",1039,"2012-07-01",0
"1750",1039,"2012-08-01",0
"1751",1039,"2012-09-01",0
"1752",1039,"2012-10-01",0
"1753",1039,"2012-11-01",0
"1754",1039,"2012-12-01",0
"1755",1039,"2013-01-01",0
"1756",1039,"2013-02-01",0
"1757",1039,"2013-03-01",0
"1758",1039,"2013-04-01",0
"1759",1039,"2013-05-01",0
"1760",1039,"2013-06-01",0
"1761",1039,"2013-07-01",0
"1762",1039,"2013-08-01",0
"1763",1039,"2013-09-01",0
"1764",1039,"2013-10-01",0
"1765",1039,"2013-11-01",0
"1766",1039,"2013-12-01",0
"1767",1039,"2014-01-01",0
"1768",1039,"2014-02-01",0
"1769",1039,"2014-03-01",0
"1770",1039,"2014-04-01",0
"1771",1039,"2014-05-01",0
"1772",1039,"2014-06-01",0
"1773",1039,"2014-07-01",0
"1774",1039,"2014-08-01",0
"1775",1039,"2014-09-01",0
"1776",1039,"2014-10-01",0
"1777",1039,"2014-11-01",0
"1778",1039,"2014-12-01",0
"1779",1039,"2015-01-01",0
"1780",1039,"2015-02-01",0
"1781",1039,"2015-03-01",0
"1782",1039,"2015-04-01",0
"1783",1039,"2015-05-01",0
"1784",1039,"2015-06-01",0
"1785",1039,"2015-07-01",0
"1786",1039,"2015-08-01",0
"1787",1039,"2015-09-01",0
"1788",1039,"2015-10-01",0
"1789",1039,"2015-11-01",0
"1790",1039,"2015-12-01",0
"1791",1039,"2016-01-01",0
"1792",1039,"2016-02-01",0
"1793",1039,"2016-03-01",0
"1794",1039,"2016-04-01",0
"1795",1039,"2016-05-01",0
"1796",1039,"2016-06-01",0
"1797",1039,"2016-07-01",0
"1798",1039,"2016-08-01",0
"1799",1039,"2016-09-01",0
"1800",1039,"2016-10-01",0
"1801",1039,"2016-11-01",0
"1802",1039,"2016-12-01",0
"1803",1039,"2017-01-01",0
"1804",1039,"2017-02-01",0
"1805",1039,"2017-03-01",0
"1806",1039,"2017-04-01",0
"1807",1039,"2017-05-01",0
"1808",1039,"2017-06-01",0
"1809",1039,"2017-07-01",0
"1810",1039,"2017-08-01",0
"1811",1039,"2017-09-01",0
"1812",1039,"2017-10-01",0
"1813",1039,"2017-11-01",0
"1814",1039,"2017-12-01",0
"1815",1039,"2018-01-01",0
"1816",1039,"2018-02-01",0
"1817",1039,"2018-03-01",0
"1818",1039,"2018-04-01",0
"1819",1039,"2018-05-01",0
"1820",1039,"2018-06-01",0
"1821",1039,"2018-07-01",0
"1822",1039,"2018-08-01",0
"1823",1039,"2018-09-01",0
"1824",1039,"2018-10-01",0
"1825",1039,"2018-11-01",0
"1826",1039,"2018-12-01",0
"1935",1045,"2010-01-01",0
"1936",1045,"2010-02-01",0
"1937",1045,"2010-03-01",0
"1938",1045,"2010-04-01",0
"1939",1045,"2010-05-01",0
"1940",1045,"2010-06-01",0
"1941",1045,"2010-07-01",0
"1942",1045,"2010-08-01",0
"1943",1045,"2010-09-01",0
"1944",1045,"2010-10-01",0
"1945",1045,"2010-11-01",0
"1946",1045,"2010-12-01",0
"1947",1045,"2011-01-01",0
"1948",1045,"2011-02-01",0
"1949",1045,"2011-03-01",0
"1950",1045,"2011-04-01",0
"1951",1045,"2011-05-01",0
"1952",1045,"2011-06-01",0
"1953",1045,"2011-07-01",0
"1954",1045,"2011-08-01",0
"1955",1045,"2011-09-01",0
"1956",1045,"2011-10-01",0
"1957",1045,"2011-11-01",0
"1958",1045,"2011-12-01",0
"1959",1045,"2012-01-01",0
"1960",1045,"2012-02-01",0
"1961",1045,"2012-03-01",0
"1962",1045,"2012-04-01",0
"1963",1045,"2012-05-01",0
"1964",1045,"2012-06-01",0
"1965",1045,"2012-07-01",0
"1966",1045,"2012-08-01",0
"1967",1045,"2012-09-01",0
"1968",1045,"2012-10-01",0
"1969",1045,"2012-11-01",0
"1970",1045,"2012-12-01",0
"1971",1045,"2013-01-01",0
"1972",1045,"2013-02-01",0
"1973",1045,"2013-03-01",0
"1974",1045,"2013-04-01",0
"1975",1045,"2013-05-01",0
"1976",1045,"2013-06-01",0
"1977",1045,"2013-07-01",0
"1978",1045,"2013-08-01",0
"1979",1045,"2013-09-01",0
"1980",1045,"2013-10-01",0
"1981",1045,"2013-11-01",0
"1982",1045,"2013-12-01",0
"1983",1045,"2014-01-01",0
"1984",1045,"2014-02-01",0
"1985",1045,"2014-03-01",0
"1986",1045,"2014-04-01",0
"1987",1045,"2014-05-01",0
"1988",1045,"2014-06-01",0
"1989",1045,"2014-07-01",0
"1990",1045,"2014-08-01",0
"1991",1045,"2014-09-01",0
"1992",1045,"2014-10-01",0
"1993",1045,"2014-11-01",0
"1994",1045,"2014-12-01",0
"1995",1045,"2015-01-01",0
"1996",1045,"2015-02-01",6.66475128165807
"1997",1045,"2016-01-01",0
"1998",1045,"2016-02-01",0
"1999",1045,"2016-03-01",0
"2000",1045,"2016-04-01",0
"2001",1045,"2016-05-01",0
"2002",1045,"2016-06-01",0
"2003",1045,"2016-07-01",0
"2004",1045,"2016-08-01",0
"2005",1045,"2016-09-01",0
"2006",1045,"2016-10-01",0
"2007",1045,"2016-11-01",0
"2008",1045,"2016-12-01",0
"2009",1045,"2017-01-01",0
"2010",1045,"2017-02-01",0
"2011",1045,"2017-03-01",0
"2012",1045,"2017-04-01",0
"2013",1045,"2017-05-01",0
"2014",1045,"2017-06-01",0
"2015",1045,"2017-07-01",0
"2016",1045,"2017-08-01",0
"2017",1045,"2017-09-01",0
"2018",1045,"2017-10-01",0
"2019",1045,"2017-11-01",0
"2020",1045,"2017-12-01",0
"2021",1045,"2018-01-01",0
"2022",1045,"2018-02-01",0
"2023",1045,"2018-03-01",0
"2024",1045,"2018-04-01",0
"2025",1045,"2018-05-01",0
"2026",1045,"2018-06-01",0
"2027",1045,"2018-07-01",0
"2028",1045,"2018-08-01",0
"2029",1045,"2018-09-01",0
"2030",1045,"2018-10-01",0
"2031",1045,"2018-11-01",0
"2032",1045,"2018-12-01",0
"2033",1045,"2019-01-01",0
"2034",1045,"2019-02-01",0
"2035",1045,"2019-03-01",0
"2036",1045,"2019-04-01",0
"2037",1045,"2019-05-01",0
"2038",1045,"2019-06-01",0
"2039",1045,"2019-07-01",0
"2040",1045,"2019-08-01",0
"2041",1045,"2019-09-01",0
"2042",1045,"2019-10-01",0
"2043",1045,"2019-11-01",0
"2044",1045,"2019-12-01",0
"2357",1053,"2010-01-01",0
"2358",1053,"2010-02-01",0
"2359",1053,"2010-03-01",0
"2360",1053,"2010-04-01",0
"2361",1053,"2010-05-01",0
"2362",1053,"2010-06-01",0
"2363",1053,"2010-07-01",0
"2364",1053,"2010-08-01",0
"2365",1053,"2010-09-01",0
"2366",1053,"2010-10-01",0
"2367",1053,"2010-11-01",0
"2368",1053,"2010-12-01",0
"2369",1053,"2011-01-01",0
"2370",1053,"2011-02-01",0
"2371",1053,"2011-03-01",0
"2372",1053,"2011-04-01",0
"2373",1053,"2011-05-01",0
"2374",1053,"2011-06-01",0
"2375",1053,"2011-07-01",0
"2376",1053,"2011-08-01",0
"2377",1053,"2011-09-01",0
"2378",1053,"2011-10-01",0
"2379",1053,"2011-11-01",0
"2380",1053,"2011-12-01",0
"2381",1053,"2012-01-01",0
"2382",1053,"2012-02-01",0
"2383",1053,"2012-03-01",0
"2384",1053,"2012-04-01",0
"2385",1053,"2012-05-01",0
"2386",1053,"2012-06-01",0
"2387",1053,"2012-07-01",0
"2388",1053,"2012-08-01",0
"2389",1053,"2012-09-01",0
"2390",1053,"2012-10-01",0
"2391",1053,"2012-11-01",0
"2392",1053,"2012-12-01",0
"2393",1053,"2015-01-01",0
"2394",1053,"2015-02-01",0
"2395",1053,"2015-03-01",0
"2396",1053,"2015-04-01",0
"2397",1053,"2015-05-01",0
"2398",1053,"2015-06-01",0
"2399",1053,"2015-07-01",0
"2400",1053,"2015-08-01",0
"2401",1053,"2015-09-01",0
"2402",1053,"2015-10-01",0
"2403",1053,"2015-11-01",0
"2404",1053,"2015-12-01",0
"2405",1053,"2016-01-01",0
"2406",1053,"2016-02-01",0
"2407",1053,"2016-03-01",0
"2408",1053,"2016-04-01",0
"2409",1053,"2016-05-01",0
"2410",1053,"2016-06-01",0
"2411",1053,"2016-07-01",0
"2412",1053,"2016-08-01",0
"2413",1053,"2016-09-01",0
"2414",1053,"2016-10-01",0
"2415",1053,"2016-11-01",0
"2416",1053,"2016-12-01",0
"2417",1053,"2017-01-01",0
"2418",1053,"2017-02-01",0
"2419",1053,"2017-03-01",0
"2420",1053,"2017-04-01",0
"2421",1053,"2017-05-01",0
"2422",1053,"2017-06-01",0
"2423",1053,"2017-07-01",0
"2424",1053,"2017-08-01",0
"2425",1053,"2017-09-01",0
"2426",1053,"2017-10-01",0
"2427",1053,"2017-11-01",0
"2428",1053,"2017-12-01",0
"2429",1053,"2018-01-01",0
"2430",1053,"2018-02-01",0
"2431",1053,"2018-03-01",0
"2432",1053,"2018-04-01",0
"2433",1053,"2018-05-01",0
"2434",1053,"2018-06-01",0
"2435",1053,"2018-07-01",0
"2436",1053,"2018-08-01",0
"2437",1053,"2018-09-01",0
"2438",1053,"2018-10-01",0
"2439",1053,"2018-11-01",0
"2440",1053,"2018-12-01",0
"2441",1053,"2019-01-01",0
"2442",1053,"2019-02-01",0
"2443",1053,"2019-03-01",0
"2444",1053,"2019-04-01",0
"2445",1053,"2019-05-01",0
"2446",1053,"2019-06-01",0
"2447",1053,"2019-07-01",0
"2448",1053,"2019-08-01",0
"2449",1053,"2019-09-01",0
"2450",1053,"2019-10-01",0
"2451",1053,"2019-11-01",0
"2452",1053,"2019-12-01",0
"2813",1061,"2012-01-01",0
"2814",1061,"2012-02-01",0
"2815",1061,"2012-03-01",0
"2816",1061,"2012-04-01",0
"2817",1061,"2012-05-01",0
"2818",1061,"2012-06-01",0
"2819",1061,"2012-07-01",0
"2820",1061,"2012-08-01",0
"2821",1061,"2012-09-01",0
"2822",1061,"2012-10-01",0
"2823",1061,"2012-11-01",0
"2824",1061,"2012-12-01",0
"2825",1061,"2013-01-01",0
"2826",1061,"2013-02-01",0
"2827",1061,"2013-03-01",0
"2828",1061,"2013-04-01",0
"2829",1061,"2013-05-01",0
"2830",1061,"2013-06-01",0
"2831",1061,"2013-07-01",0
"2832",1061,"2013-08-01",0
"2833",1061,"2013-09-01",0
"2834",1061,"2013-10-01",0
"2835",1061,"2013-11-01",0
"2836",1061,"2013-12-01",0
"2837",1061,"2014-01-01",0
"2838",1061,"2014-02-01",0
"2839",1061,"2014-03-01",0
"2840",1061,"2014-04-01",0
"2841",1061,"2014-05-01",0
"2842",1061,"2014-06-01",0
"2843",1061,"2014-07-01",0
"2844",1061,"2014-08-01",0
"2845",1061,"2014-09-01",0
"2846",1061,"2014-10-01",0
"2847",1061,"2014-11-01",0
"2848",1061,"2014-12-01",0
"2849",1061,"2015-01-01",0
"2850",1061,"2015-02-01",0
"2851",1061,"2015-03-01",0
"2852",1061,"2015-04-01",0
"2853",1061,"2015-05-01",0
"2854",1061,"2015-06-01",0
"2855",1061,"2015-07-01",0
"2856",1061,"2015-08-01",0
"2857",1061,"2015-09-01",0
"2858",1061,"2015-10-01",0
"2859",1061,"2015-11-01",0
"2860",1061,"2015-12-01",0
"2861",1061,"2016-01-01",0
"2862",1061,"2016-02-01",0
"2863",1061,"2016-03-01",0
"2864",1061,"2016-04-01",0
"2865",1061,"2016-05-01",0
"2866",1061,"2016-06-01",0
"2867",1061,"2016-07-01",0
"2868",1061,"2016-08-01",0
"2869",1061,"2016-09-01",0
"2870",1061,"2016-10-01",0
"2871",1061,"2016-11-01",0
"2872",1061,"2016-12-01",0
"2873",1061,"2017-01-01",0
"2874",1061,"2017-02-01",0
"2875",1061,"2017-03-01",0
"2876",1061,"2017-04-01",0
"2877",1061,"2017-05-01",0
"2878",1061,"2017-06-01",0
"2879",1061,"2017-07-01",0
"2880",1061,"2017-08-01",0
"2881",1061,"2017-09-01",0
"2882",1061,"2017-10-01",6.66813888688895
"2967",1067,"2010-01-01",0
"2968",1067,"2010-02-01",0
"2969",1067,"2010-03-01",0
"2970",1067,"2010-04-01",0
"2971",1067,"2010-05-01",0
"2972",1067,"2010-06-01",0
"2973",1067,"2010-07-01",0
"2974",1067,"2010-08-01",0
"2975",1067,"2010-09-01",0
"2976",1067,"2010-10-01",0
"2977",1067,"2010-11-01",0
"2978",1067,"2010-12-01",0
"2979",1067,"2011-01-01",0
"2980",1067,"2011-02-01",0
"2981",1067,"2011-03-01",0
"2982",1067,"2011-04-01",0
"2983",1067,"2011-05-01",0
"2984",1067,"2011-06-01",0
"2985",1067,"2011-07-01",0
"2986",1067,"2011-08-01",0
"2987",1067,"2011-09-01",0
"2988",1067,"2011-10-01",0
"2989",1067,"2011-11-01",0
"2990",1067,"2011-12-01",0
"2991",1067,"2012-01-01",0
"2992",1067,"2012-02-01",0
"2993",1067,"2012-03-01",0
"2994",1067,"2012-04-01",0
"2995",1067,"2012-05-01",0
"2996",1067,"2012-06-01",0
"2997",1067,"2012-07-01",0
"2998",1067,"2012-08-01",0
"2999",1067,"2012-09-01",0
"3000",1067,"2012-10-01",0
"3001",1067,"2012-11-01",0
"3002",1067,"2012-12-01",0
"3003",1067,"2013-01-01",0
"3004",1067,"2013-02-01",0
"3005",1067,"2013-03-01",0
"3006",1067,"2013-04-01",0
"3007",1067,"2013-05-01",0
"3008",1067,"2013-06-01",0
"3009",1067,"2013-07-01",0
"3010",1067,"2013-08-01",0
"3011",1067,"2013-09-01",0
"3012",1067,"2013-10-01",0
"3013",1067,"2013-11-01",0
"3014",1067,"2013-12-01",0
"3015",1067,"2014-01-01",0
"3016",1067,"2014-02-01",0
"3017",1067,"2014-03-01",0
"3018",1067,"2014-04-01",0
"3019",1067,"2014-05-01",0
"3020",1067,"2014-06-01",0
"3021",1067,"2014-07-01",0
"3022",1067,"2014-08-01",0
"3023",1067,"2014-09-01",0
"3024",1067,"2014-10-01",0
"3025",1067,"2014-11-01",0
"3026",1067,"2014-12-01",0
"3027",1067,"2015-01-01",0
"3028",1067,"2015-02-01",0
"3029",1067,"2015-03-01",0
"3030",1067,"2015-04-01",0
"3031",1067,"2015-05-01",0
"3032",1067,"2015-06-01",0
"3033",1067,"2015-07-01",0
"3034",1067,"2015-08-01",0
"3035",1067,"2015-09-01",0
"3036",1067,"2015-10-01",0
"3037",1067,"2015-11-01",0
"3038",1067,"2015-12-01",0
"3039",1067,"2016-01-01",0
"3040",1067,"2016-02-01",0
"3041",1067,"2016-03-01",0
"3042",1067,"2016-04-01",0
"3043",1067,"2016-05-01",0
"3044",1067,"2016-06-01",0
"3045",1067,"2016-07-01",0
"3046",1067,"2016-08-01",0
"3047",1067,"2016-09-01",0
"3048",1067,"2016-10-01",0
"3049",1067,"2016-11-01",0
"3050",1067,"2016-12-01",0
"3051",1067,"2017-01-01",0
"3052",1067,"2017-02-01",0
"3053",1067,"2017-03-01",0
"3054",1067,"2017-04-01",0
"3055",1067,"2017-05-01",0
"3056",1067,"2017-06-01",0
"3057",1067,"2017-07-01",0
"3058",1067,"2017-08-01",0
"3059",1067,"2017-09-01",0
"3060",1067,"2017-10-01",0
"3061",1067,"2017-11-01",0
"3062",1067,"2017-12-01",0
"3063",1067,"2018-01-01",0
"3064",1067,"2018-02-01",0
"3065",1067,"2018-03-01",0
"3066",1067,"2018-04-01",0
"3067",1067,"2018-05-01",0
"3068",1067,"2018-06-01",0
"3069",1067,"2018-07-01",0
"3070",1067,"2018-08-01",0
"3071",1067,"2018-09-01",0
"3072",1067,"2018-10-01",0
"3073",1067,"2018-11-01",0
"3074",1067,"2018-12-01",0
"3075",1067,"2019-01-01",0
"3076",1067,"2019-02-01",0
"3077",1067,"2019-03-01",0
"3078",1067,"2019-04-01",0
"3079",1067,"2019-05-01",0
"3080",1067,"2019-06-01",0
"3081",1067,"2019-07-01",0
"3082",1067,"2019-08-01",0
"3083",1067,"2019-09-01",0
"3084",1067,"2019-10-01",0
"3085",1067,"2019-11-01",0
"3086",1067,"2019-12-01",0
"3087",1069,"2010-01-01",0
"3088",1069,"2010-02-01",0
"3089",1069,"2010-03-01",0
"3090",1069,"2010-04-01",0
"3091",1069,"2010-05-01",0
"3092",1069,"2010-06-01",0
"3093",1069,"2010-07-01",0
"3094",1069,"2010-08-01",0
"3095",1069,"2010-09-01",0
"3096",1069,"2010-10-01",0
"3097",1069,"2010-11-01",0
"3098",1069,"2010-12-01",0
"3099",1069,"2011-01-01",0
"3100",1069,"2011-02-01",0
"3101",1069,"2011-03-01",0
"3102",1069,"2011-04-01",0
"3103",1069,"2011-05-01",0
"3104",1069,"2011-06-01",0
"3105",1069,"2011-07-01",0
"3106",1069,"2011-08-01",0
"3107",1069,"2011-09-01",0
"3108",1069,"2011-10-01",0
"3109",1069,"2011-11-01",0
"3110",1069,"2011-12-01",0
"3111",1069,"2012-01-01",0
"3112",1069,"2012-02-01",0
"3113",1069,"2012-03-01",0
"3114",1069,"2012-04-01",0
"3115",1069,"2012-05-01",0
"3116",1069,"2012-06-01",0
"3117",1069,"2012-07-01",0
"3118",1069,"2012-08-01",0
"3119",1069,"2012-09-01",0
"3120",1069,"2012-10-01",0
"3121",1069,"2012-11-01",0
"3122",1069,"2012-12-01",0
"3123",1069,"2013-01-01",0
"3124",1069,"2013-02-01",0
"3125",1069,"2013-03-01",0
"3126",1069,"2013-04-01",0
"3127",1069,"2013-05-01",0
"3128",1069,"2013-06-01",0
"3129",1069,"2013-07-01",0
"3130",1069,"2013-08-01",0
"3131",1069,"2013-09-01",0
"3132",1069,"2013-10-01",0
"3133",1069,"2013-11-01",0
"3134",1069,"2013-12-01",0
"3135",1069,"2014-01-01",0
"3136",1069,"2014-02-01",0
"3137",1069,"2014-03-01",0
"3138",1069,"2014-04-01",0
"3139",1069,"2014-05-01",0
"3140",1069,"2014-06-01",0
"3141",1069,"2014-07-01",0
"3142",1069,"2014-08-01",0
"3143",1069,"2014-09-01",0
"3144",1069,"2014-10-01",0
"3145",1069,"2014-11-01",0
"3146",1069,"2014-12-01",0
"3147",1069,"2015-01-01",0
"3148",1069,"2015-02-01",0
"3149",1069,"2015-03-01",0
"3150",1069,"2015-04-01",0
"3151",1069,"2015-05-01",0
"3152",1069,"2015-06-01",0
"3153",1069,"2015-07-01",0
"3154",1069,"2015-08-01",0
"3155",1069,"2015-09-01",0
"3156",1069,"2015-10-01",0
"3157",1069,"2015-11-01",0
"3158",1069,"2015-12-01",0
"3159",1069,"2016-01-01",0
"3160",1069,"2016-02-01",0
"3161",1069,"2016-03-01",0
"3162",1069,"2016-04-01",0
"3163",1069,"2016-05-01",0
"3164",1069,"2016-06-01",0
"3165",1069,"2016-07-01",0
"3166",1069,"2016-08-01",0
"3167",1069,"2016-09-01",0
"3168",1069,"2016-10-01",0
"3169",1069,"2016-11-01",0
"3170",1069,"2016-12-01",0
"3171",1069,"2017-01-01",0
"3172",1069,"2017-02-01",0
"3173",1069,"2017-03-01",0
"3174",1069,"2017-04-01",0
"3175",1069,"2017-05-01",0
"3176",1069,"2017-06-01",0
"3177",1069,"2017-07-01",0
"3178",1069,"2017-08-01",0
"3179",1069,"2017-09-01",0
"3180",1069,"2017-10-01",0
"3181",1069,"2017-11-01",0
"3182",1069,"2017-12-01",0
"3183",1069,"2018-01-01",0
"3184",1069,"2018-02-01",0
"3185",1069,"2018-03-01",0
"3186",1069,"2018-04-01",0
"3187",1069,"2018-05-01",0
"3188",1069,"2018-06-01",0
"3189",1069,"2018-07-01",0
"3190",1069,"2018-08-01",0
"3191",1069,"2018-09-01",0
"3192",1069,"2018-10-01",0
"3193",1069,"2018-11-01",0
"3194",1069,"2018-12-01",0
"3195",1069,"2019-01-01",0
"3196",1069,"2019-02-01",0
"3197",1069,"2019-03-01",0
"3198",1069,"2019-04-01",0
"3199",1069,"2019-05-01",0
"3200",1069,"2019-06-01",0
"3201",1069,"2019-07-01",2.85635700325358
"3202",1069,"2019-08-01",0
"3203",1069,"2019-09-01",0
"3204",1069,"2019-10-01",0
"3205",1069,"2019-11-01",0
"3206",1069,"2019-12-01",0
"4607",1097,"2010-01-01",0
"4608",1097,"2010-02-01",0
"4609",1097,"2010-03-01",0
"4610",1097,"2010-04-01",0
"4611",1097,"2010-05-01",0
"4612",1097,"2010-06-01",0
"4613",1097,"2010-07-01",0
"4614",1097,"2010-08-01",0
"4615",1097,"2010-09-01",0
"4616",1097,"2010-10-01",0
"4617",1097,"2010-11-01",0
