"fips","month_year","case_rate_100k","temperature","precipitation","pm2p5","wind_speed","humidity","lag_temperature","lag_precipitation","lag_pm2p5","lag_humidity","lag_wind_speed"
1069,"04/2016",0,67.33,4.76,167.6,6.10333333333333,70.3833333333333,70.2466666666667,7.62,116.19,81.1266666666667,5.46
1097,"04/2016",0,67.6733333333333,4.07,122.1,5.80666666666667,75.4966666666667,69.9333333333333,8.56,90.68,83.1366666666667,5.17
12001,"04/2016",0,69.6,1.95,133.3,4.29,69.9366666666667,72.2666666666667,2.62,135.84,80.5833333333333,3.85666666666667
12003,"04/2016",0,67.7766666666667,2.56,126.18,4.03666666666667,72.8633333333333,70.9033333333333,1.57,130.3,81.54,3.77666666666667
12005,"04/2016",0,69.0233333333333,5.69,113.49,10.18,77.4866666666667,71.8566666666667,5.08,95.91,86.1566666666667,7.75666666666667
12007,"04/2016",0,68.5633333333333,1.87,129.62,4.13333333333333,72.0266666666667,71.76,2.4,137.49,81.5366666666667,3.88333333333333
12009,"04/2016",0,72.1066666666667,1.88,152.15,9.3,71.2433333333333,76.2466666666667,3.55,119.76,79.26,7.14333333333333
12015,"04/2016",0,71.9333333333333,0.86,97.31,6.09666666666667,75.57,76.14,1.22,110.03,79.2366666666667,5.59
12017,"04/2016",0,70.24,1.08,133.57,5.13,72.3333333333333,73.3966666666667,2.13,136.11,79.9466666666667,4.65666666666667
12019,"04/2016",1.42830400975202,69.6866666666667,2.04,125.41,5.07,70.5966666666667,72.8166666666667,2.72,139.21,79.6133333333333,4.31
12021,"04/2016",0,73.99,1.16,97.34,4.84333333333333,65.68,77.26,2.64,91.94,75.2266666666667,3.64666666666667
12023,"04/2016",0,68.0233333333333,2.38,124.5,4.49,72.6833333333333,70.7333333333333,1.38,130.86,82.0366666666667,4.11666666666667
12027,"04/2016",0,72.1166666666667,0.68,121.45,5.43,73.6466666666667,76.2366666666667,2.63,137.23,77.6466666666667,4.66333333333333
12029,"04/2016",0,68.3233333333333,1.99,110.24,5.96,76.6033333333333,72.21,2.54,109.18,83.2633333333333,5.03666666666667
12031,"04/2016",0,70.1466666666667,2.5,105.68,7.37,68.9433333333333,73.09,2.12,107.45,76.9366666666667,5.68666666666667
12033,"04/2016",0,66.73,4.85,127.01,5.04666666666667,77.83,70.22,7.69,100.13,84.1233333333333,4.88666666666667
12035,"04/2016",0,69.62,0.86,104.01,6.4,73.4133333333333,73.2266666666667,3.33,104.96,80.3733333333333,4.93
12037,"04/2016",0,68.1866666666667,2.83,147.94,9.04333333333333,80.5533333333333,72.3966666666667,4.22,89.5,86.5133333333333,7.57
12041,"04/2016",0,69.2566666666667,2.18,120.54,5.50666666666667,71.4,72.18,2.24,123.59,80.0566666666667,4.70666666666667
12045,"04/2016",0,69.2033333333333,4.25,146.99,4.95,77.9766666666667,72.9733333333333,5.3,89.28,82.7966666666667,4.31333333333333
12049,"04/2016",0,72.6766666666667,0.48,126.04,5.20666666666667,73.5,76.49,2.19,141.58,78.4333333333333,4.45333333333333
12051,"04/2016",0,73.09,0.99,126.9,5.52666666666667,68.7033333333333,76.6166666666667,3.67,115.09,73.2533333333333,4.82
12053,"04/2016",0,70.8966666666667,1.09,123.59,6.13333333333333,72.2466666666667,73.9166666666667,2.48,138.46,78.6766666666667,5.13
12055,"04/2016",0,71.5533333333333,0.48,164.63,6.56666666666667,75.26,75.2433333333333,3.7,131.61,79.72,5.22
12057,"04/2016",0.281780428900162,72.3666666666667,1.03,125.07,6.03333333333333,73.0733333333333,75.9433333333333,1.81,140.99,79.2433333333333,4.79333333333333
12059,"04/2016",0,66.0866666666667,5.14,124.96,5.27666666666667,72.4966666666667,70.2633333333333,6.11,119.25,80.9166666666667,4.76
12061,"04/2016",0,71.7666666666667,0.68,190.93,6.64666666666667,72.04,75.9633333333333,4.51,132.56,78.57,5.35666666666667
12063,"04/2016",0,67.0566666666667,4.53,187.34,6.19666666666667,72.9133333333333,70.7733333333333,6.93,123.16,82.48,5.20333333333333
12069,"04/2016",0,71.99,0.82,142.43,5.53333333333333,70.1666666666667,75.0766666666667,1.97,138.35,78.57,4.9
12071,"04/2016",0,74.1533333333333,0.82,111.6,4.69333333333333,69.9066666666667,77.1366666666667,2.19,116.93,79.4,4.64333333333333
12073,"04/2016",0,67.8533333333333,5.27,213.45,4.95,70.23,71.7866666666667,4.73,125.9,81.6033333333333,4.62
12075,"04/2016",0,70.5833333333333,1.53,127.17,5.11666666666667,71.6866666666667,73.37,3.2,124.03,80.0333333333333,4.09666666666667
12079,"04/2016",0,68.66,3.72,142.62,5.33333333333333,70.8233333333333,70.8866666666667,4.04,121.89,83.49,5.23666666666667
12081,"04/2016",0,73.31,0.54,126.58,6.49666666666667,69.8133333333333,76.39,1.4,153.12,78.4466666666667,5.02333333333333
12083,"04/2016",0,70.7566666666667,1.74,148.92,4.42333333333333,68.4166666666667,73.79,2.65,133.6,80.07,3.90333333333333
12085,"04/2016",0,72.86,0.56,121.61,7.38333333333333,68.45,76.19,2.68,142.85,76.3266666666667,5.58
12089,"04/2016",0,68.33,2.6,132.2,5.76333333333333,71.19,71.7233333333333,3,120.88,77.83,4.71666666666667
12091,"04/2016",0,67.6033333333333,5.31,107.77,6.55,71.5766666666667,70.59,7.18,93.33,80.97,5.66
12093,"04/2016",0,71.7966666666667,0.26,191.16,6.18333333333333,70.6833333333333,74.0133333333333,2.09,131.61,72.0733333333333,4.96666666666667
12095,"04/2016",0,71.99,1.58,148.5,4.5,70.0333333333333,75.3,4.17,147.07,77.92,3.89666666666667
12097,"04/2016",0,72.0033333333333,1.37,202.44,5.98,70.5466666666667,76.31,3.3,146.96,74.3933333333333,5.13666666666667
12101,"04/2016",0,71.38,1.59,124.5,6.28333333333333,72.0766666666667,74.5966666666667,2.45,139.3,77.8666666666667,5.33
12103,"04/2016",0.38448953704308,71.6533333333333,0.8,104.32,6.72333333333333,74.0033333333333,75.88,1.96,120.92,80.2566666666667,5.97666666666667
12105,"04/2016",0,72.3466666666667,0.59,137.28,4.74666666666667,69.8,76.1366666666667,1.89,138.08,75.8333333333333,4.25
12107,"04/2016",0,69.97,1.26,109.97,4.37,71.21,73.0266666666667,3.21,110.82,81.02,3.66333333333333
12109,"04/2016",0,69.81,1.05,105.83,7.43333333333333,72.0833333333333,72.3866666666667,4.14,111.8,81.06,5.54666666666667
12111,"04/2016",0,72.2833333333333,0.66,153.98,7.52666666666667,70.0666666666667,75.9433333333333,3.82,132.43,78.56,5.74333333333333
12113,"04/2016",0,68.0233333333333,4.87,124.47,4.39,74.8033333333333,71.09,9.19,109.93,82.4633333333333,4.88666666666667
12115,"04/2016",0,73.1066666666667,0.66,139.76,5.22666666666667,72.3833333333333,76.6133333333333,0.75,195.58,80.09,4.82333333333333
12117,"04/2016",0,70.9666666666667,1.63,136.45,6.13,72.3566666666667,74.9433333333333,3.97,140.8,78.4766666666667,4.82333333333333
12119,"04/2016",0,72.1633333333333,1.71,137,5.20666666666667,67.4766666666667,75.07,2.48,138.4,76.5433333333333,4.92333333333333
12121,"04/2016",0,69.0933333333333,2.39,118,5.88,70.94,71.0233333333333,2.85,120.06,81.3833333333333,5.38
12123,"04/2016",0,68.42,1.87,130.52,8.72,76.6266666666667,72.16,2.58,114.08,83.5966666666667,7.90666666666667
12127,"04/2016",0,70.2,1.61,116.36,6.08333333333333,69.8866666666667,74.0566666666667,5.13,120.89,78.5633333333333,4.71666666666667
12129,"04/2016",0,67.82,3.3,208.37,7.60666666666667,77.2833333333333,69.38,2.66,125.12,76.2266666666667,7.48666666666667
12131,"04/2016",0,66.2866666666667,6.07,106.28,5.84333333333333,73.6833333333333,70.8533333333333,7.3,93.03,84.54,4.88333333333333
13025,"04/2016",0,67.1833333333333,3.19,142.75,5.13,71.72,71.3366666666667,2.65,120.91,77.7766666666667,4.47333333333333
13029,"04/2016",0,65.85,2.43,167.38,4.86,69.97,69.1533333333333,5.01,142.16,77.9733333333333,4.63
13039,"04/2016",0,66.04,2.5,107.37,6.73666666666667,75.9666666666667,70.4,3.94,100.21,78.95,5.47666666666667
13051,"04/2016",0,65.4766666666667,2,144.48,7.12,72.25,68.7566666666667,2.7,129.58,79.31,6.73666666666667
13069,"04/2016",2.85506491526923,67.2366666666667,1.31,118.74,6.43666666666667,65.8233333333333,70.63,1.6,111.47,72.85,5.68666666666667
13071,"04/2016",0,66.8566666666667,1.32,153.83,5.85,67.1833333333333,69.6033333333333,1.52,130.68,79.8233333333333,4.97
13095,"04/2016",0,66.22,4.71,142.24,5.95,69.1566666666667,69.7966666666667,5.49,124.64,78.5766666666667,5.06
13103,"04/2016",0,65.7533333333333,1.69,153.49,5.53,70.2866666666667,68.1733333333333,2.4,138.62,78.2233333333333,5.08
13127,"04/2016",0,66.65,1.6,113.59,6.54,72.69,70.33,2.93,101.47,77.27,5.83666666666667
13131,"04/2016",0,66.9,3.13,218.34,5.6,69.73,71.32,2.33,142.47,79.8866666666667,4.77
13161,"04/2016",0,67.24,1.42,119.38,5.82,66.65,69.8333333333333,2.16,110.84,74.3633333333333,4.93333333333333
13173,"04/2016",0,66.82,3.36,121.5,5.75333333333333,69.3766666666667,70.79,2.19,115.66,76.9266666666667,4.99666666666667
13179,"04/2016",0,65.8333333333333,2.14,154.04,4.85666666666667,70.26,69.38,4.02,130.25,78.9066666666667,4.78666666666667
13185,"04/2016",0,67.62,4.31,124.43,5.78333333333333,69.4333333333333,70.41,3.89,117.53,79.6,5.21
13275,"04/2016",0,67.35,1.99,212.43,5.67,68.47,70.3733333333333,1.97,150.16,81.5766666666667,4.68333333333333
13277,"04/2016",0,67.1966666666667,1.56,127.98,5.62666666666667,66.7066666666667,69.7333333333333,1.72,121.64,76.1133333333333,5.09666666666667
13279,"04/2016",0,66.0133333333333,0.98,130.16,6.04333333333333,67.3066666666667,68.4866666666667,1.81,117.26,77.2266666666667,5.23
13299,"04/2016",0,67.1533333333333,2.31,127.64,4.73333333333333,71.0666666666667,71.4933333333333,1.7,112.99,79.0333333333333,4.16333333333333
13305,"04/2016",0,66.91,2.35,163.29,4.70666666666667,71.04,70.08,2.32,129.56,79.52,4.25333333333333
22005,"04/2016",0,69.3233333333333,2.84,113.46,5.53,76.4166666666667,71.3833333333333,10.76,105.01,82.59,4.85
22007,"04/2016",0,69.2833333333333,3.85,105.69,5.71666666666667,79.3333333333333,71.3766666666667,8.19,97.95,83.4066666666667,4.95
22011,"04/2016",0,68.2366666666667,4.36,129.53,5.44,76.4766666666667,70.1733333333333,5.8,119.7,82.7933333333333,4.92333333333333
22019,"04/2016",0,69.33,6.56,122.56,6.30333333333333,76.0366666666667,70.9466666666667,5.72,113.5,83.8933333333333,5.62666666666667
22033,"04/2016",0,68.7,4.81,116.99,5.02,75.6466666666667,70.7633333333333,8.47,108.44,81.0866666666667,4.91
22039,"04/2016",0,68.19,5.06,129.5,7.38,76.6733333333333,69.9533333333333,2.62,122.57,82.53,6.33333333333333
22045,"04/2016",0,70.77,5.23,98.47,11.9633333333333,76.9233333333333,72.9433333333333,9.95,91.4,82.4533333333333,10.7266666666667
22051,"04/2016",0,69.7,4.58,98.64,8.28666666666667,78.3766666666667,71.7333333333333,6.11,92.77,83.26,6.38
22053,"04/2016",0,69.1966666666667,6.61,122.95,7.82666666666667,78.3233333333333,70.85,8.74,113.56,83.8133333333333,7.08333333333333
22055,"04/2016",0,69.57,5.44,113.9,7.66333333333333,76.9266666666667,71.17,10.33,108.53,84.4866666666667,6.86
22057,"04/2016",0,70.7466666666667,2.71,88.62,7.27333333333333,73.3933333333333,73.0966666666667,4.7,83.22,81.1833333333333,5.54333333333333
22063,"04/2016",0,68.5966666666667,3.31,114.7,4.01,76.1166666666667,71.1633333333333,6.48,104.57,80.4366666666667,3.57333333333333
22071,"04/2016",0,69.3733333333333,7.44,99.4,7.15666666666667,75.7566666666667,72.2466666666667,9.89,93.3,82.1566666666667,6.17
22079,"04/2016",0,67.9866666666667,3.41,125.57,5.41,75.2066666666667,68.9,6.1,121.78,80.4666666666667,5.33333333333333
22087,"04/2016",0,68.84,5.43,86,12.8766666666667,80.5933333333333,65.7833333333333,5.1,94.73,84.76,10.2266666666667
22091,"04/2016",0,67.1933333333333,4.56,117.72,4.88,78,69.4633333333333,6.38,107.04,80.2833333333333,4.57
22093,"04/2016",0,68.7566666666667,3.87,112.6,5.84666666666667,78.1366666666667,71.1266666666667,8.68,104.23,83.84,4.67666666666667
22097,"04/2016",0,68.7,4.3,124.27,7.77666666666667,76.45,69.9566666666667,10.12,117.75,86.6066666666667,6.85333333333333
22099,"04/2016",0,69.87,5.95,113.6,6.35666666666667,75.6066666666667,71.1233333333333,11.93,106.89,84.23,5.93333333333333
22101,"04/2016",0,69.9133333333333,4.48,97.82,6.66,78.77,71.8133333333333,7.01,90.6,82.3866666666667,6.52
22103,"04/2016",0,67.95,4.68,105.28,4.23666666666667,78.1766666666667,70.4066666666667,7.9,91.43,84.1566666666667,4.08666666666667
22105,"04/2016",0,67.5266666666667,4.1,112.51,5.86,76.3833333333333,69.9166666666667,6.08,101.2,82.3966666666667,4.73333333333333
22109,"04/2016",0,70.65,5.69,83.04,7.98333333333333,75.6066666666667,73.13,7.23,77.5,82.51,6.45
22121,"04/2016",0,68.9866666666667,4.81,115.99,6.01,73.8433333333333,59.7,1.33,87.98,70.4290322580645,5.29677419354839
28045,"04/2016",0,67.59,7.81,107.14,4.91333333333333,75.1466666666667,70.43,8.17,86.67,83.5433333333333,4.50666666666667
28047,"04/2016",0,67.7533333333333,6.04,116.21,5.82,76.3966666666667,70.6266666666667,8.47,85.35,86.0333333333333,5.43333333333333
28059,"04/2016",0,67.4933333333333,6.2,112.61,6.41666666666667,78.5433333333333,70.72,8.6,86.95,84.65,5.69
28109,"04/2016",0,67.14,6.49,122.41,4.16,71.9366666666667,69.68,7.68,90.41,79.7933333333333,4.24666666666667
28131,"04/2016",0,67.3166666666667,6.23,128.57,3.78666666666667,71.7833333333333,70.1433333333333,7.46,88.32,79.97,3.78
45013,"04/2016",0,65.2333333333333,1.35,143.37,8.61666666666667,69.3966666666667,67.3633333333333,3.78,133.25,78.09,7.62666666666667
48001,"04/2016",0,66.64,5.65,119.49,6.09666666666667,73.4666666666667,67.9833333333333,4.25,124.22,78.5233333333333,6.77
48005,"04/2016",0,67.41,7.61,148.34,5.69,75.6066666666667,68.92,4.26,125.51,80.42,5.60333333333333
48007,"04/2016",0,72.6766666666667,0.79,89.75,10.2966666666667,78.6166666666667,71.9066666666667,4,94.99,86.3133333333333,9.74333333333333
48015,"04/2016",0,68.7066666666667,4.03,123.46,7.23,78.61,69.75,4.94,140.02,84.1566666666667,6.71
48021,"04/2016",0,68.6033333333333,6.21,119.36,5.29666666666667,76.58,69.94,4.2,130.3,79.17,5.62
48025,"04/2016",0,71.4566666666667,0,108.31,7.20666666666667,77.22,70.5233333333333,0.07,95.41,69.5833333333333,9.71333333333333
48027,"04/2016",0,67.4866666666667,6.58,112.44,7.90666666666667,71.83,68.54,2.12,123.92,72.7966666666667,8.51
48029,"04/2016",0,70.0066666666667,3.38,112.9,5.08,70.8666666666667,70.41,3.29,120.34,76.2033333333333,4.88333333333333
48039,"04/2016",0,69.7633333333333,5.86,101.99,7.34333333333333,80.9533333333333,71.2933333333333,4.2,99.36,86.9866666666667,7.27333333333333
48041,"04/2016",0,68.05,4.36,120.21,6.39666666666667,76.7166666666667,69.0133333333333,4.24,132.85,80.58,6.50333333333333
48047,"04/2016",0,75.3533333333333,0.01,118.28,7.58666666666667,67.4266666666667,65.3129032258065,1.3,108.84,72.6870967741935,7.1741935483871
48051,"04/2016",0,68.4566666666667,5.27,119.13,6.69333333333333,74.9333333333333,69.3433333333333,3.64,131.31,80.0666666666667,6.68333333333333
48055,"04/2016",0,68.3866666666667,4.63,118.42,6.22,76.71,69.7533333333333,5.04,128.82,80.36,6.23333333333333
48071,"04/2016",0,70.4,8.72,116.34,7.98666666666667,78.65,71.3966666666667,5.56,114.15,84.39,7.43666666666667
48091,"04/2016",0,67.3233333333333,5.84,113.77,7.63666666666667,74.9333333333333,68.2933333333333,4.99,120.12,79.4,6.95
48099,"04/2016",0,66.5866666666667,0.6,104.42,8.49,72.3766666666667,67.82,2.2,116.3,73.8466666666667,8.92666666666667
48113,"04/2016",0,67.7166666666667,3.3,127.85,5.29333333333333,66.3033333333333,66.79,4.17,142.75,74.5266666666667,5.3
48123,"04/2016",6.66559894427638,70.7466666666667,0.58,108.48,5.57666666666667,79.3466666666667,71.79,1.27,111.98,76.16,9.26
48139,"04/2016",0,67.0333333333333,7.18,128.27,7.90333333333333,69.8333333333333,66.6266666666667,3.48,141.94,78.1,7.69
48145,"04/2016",0,67.1666666666667,6.57,114.13,7.67,76.5266666666667,67.2233333333333,3.93,124.9,79.41,8.33
48157,"04/2016",0,70.7133333333333,7.96,120.81,6.96333333333333,76.48,71.82,4.9,131.9,83.53,6.84666666666667
48161,"04/2016",0,66.1533333333333,6.66,119.28,7.56,71.6233333333333,67.01,6.18,129.05,78.15,7.94333333333333
48167,"04/2016",0,70.88,6.34,115.71,8.44333333333333,82.33,71.28,6.16,116.41,89.15,8.18
48185,"04/2016",0,68.4266666666667,4.89,122.18,7.23333333333333,75.06,69.49,5.24,135.01,80.5766666666667,6.44333333333333
48187,"04/2016",0,69.0166666666667,3.83,115.65,6.21,75.2466666666667,69.9433333333333,4.11,126.57,79.8866666666667,6.21333333333333
48199,"04/2016",0,68.3766666666667,9.05,126.06,4.18666666666667,81.28,69.4466666666667,5.18,116.81,85.5733333333333,3.62333333333333
48201,"04/2016",0,70.6833333333333,7.09,139.2,5.06,75.1533333333333,71.68,5.17,149.16,80.5033333333333,4.75333333333333
48209,"04/2016",0,67.5133333333333,3.61,113.18,7.60333333333333,74.7,68.4666666666667,3.47,119,78.8233333333333,7.10333333333333
48217,"04/2016",0,66.2633333333333,5.2,117.31,7.84,71.7533333333333,66.92,2.25,130.45,76.7766666666667,8.11
48225,"04/2016",0,67.4466666666667,6.83,122.2,6.37666666666667,74.2533333333333,69.86,3.64,122.6,80.2233333333333,6.72333333333333
48241,"04/2016",0,67.5033333333333,3.89,133.83,5.26333333333333,77.2333333333333,69.27,6.27,119.95,82.2,4.57666666666667
48245,"04/2016",0,69.6966666666667,9.98,105.33,7.59,78.24,70.6433333333333,8.65,98.93,84.12,6.61666666666667
48247,"04/2016",0,75.4033333333333,0,113.46,7.40666666666667,64.7066666666667,73.82,2.94,139.75,75.9,7.56333333333333
48249,"04/2016",0,73.42,1.66,114.15,9.17666666666667,73.8866666666667,73.44,3.45,137.23,82.57,8.4
48251,"04/2016",0,65.81,7.08,115.68,7.49,71.95,66.1466666666667,3.77,129.37,77.0466666666667,7.78666666666667
48287,"04/2016",0,68.58,6.17,118.27,5.65666666666667,76.07,69.4733333333333,3.93,131.22,80.71,5.96333333333333
48291,"04/2016",0,69.4733333333333,8.16,131.88,6.12,79.4533333333333,70.4866666666667,4.19,131.74,82.9133333333333,5.23666666666667
48293,"04/2016",0,66.63,6.2,116.37,7.77333333333333,74.45,67.0533333333333,4.86,126.56,79.2233333333333,8.21666666666667
48297,"04/2016",0,72.0266666666667,0.41,109.25,7.75666666666667,74.24,72.1466666666667,3.34,124.83,80.4666666666667,7.42666666666667
48309,"04/2016",0,68.0266666666667,6.21,110.69,7.82666666666667,71.6766666666667,68.1233333333333,2.88,123.18,75.84,8.13333333333333
48321,"04/2016",0,70.22,4.3,99.53,9.38333333333333,85.7,70.96,3.53,106.71,91.6133333333333,9.38
48331,"04/2016",0,67.53,6.43,116.42,6.45333333333333,76.9066666666667,68.2033333333333,2.45,126.86,80.1533333333333,7.55333333333333
48339,"04/2016",0,69.6466666666667,9.39,131.66,5.63333333333333,74.3233333333333,70.97,4.37,142.07,78.5633333333333,5.34
48349,"04/2016",0,66.2466666666667,6.02,123.19,6.85,71.9833333333333,66.5666666666667,5.04,134.24,78,7.59
48355,"04/2016",0,73.3766666666667,3.56,113.61,9.84333333333333,77.6233333333333,73.7133333333333,3.61,129.28,84.0066666666667,9.06333333333333
48361,"04/2016",0,69.13,9.3,118.1,6.18666666666667,77.0666666666667,70.0066666666667,6.92,112.09,84.2,5.79666666666667
48373,"04/2016",0,68.7133333333333,10.39,134.03,4.53,75.9433333333333,70.02,5.61,123.97,82.2766666666667,4.65
48395,"04/2016",0,66.9366666666667,6.35,118.03,7.62666666666667,76.7766666666667,67.48,3.42,128.74,80.5266666666667,7.80666666666667
48407,"04/2016",0,68.8766666666667,8.52,125.36,4.35666666666667,74.3833333333333,66.5266666666667,0.89,113.13,71.7433333333333,5.73666666666667
48409,"04/2016",0,71.43,2.97,111.79,9.90333333333333,74.3133333333333,73.6533333333333,4.08,127.41,84.9866666666667,8.92
48439,"04/2016",0,67.62,6.79,117.48,5.15,66.4633333333333,66.9466666666667,4.34,130.9,74.0866666666667,5.37666666666667
48453,"04/2016",0,68.8166666666667,5.77,115.49,4.43,73.4366666666667,69.6933333333333,1.62,124.3,75.8833333333333,4.6
48457,"04/2016",0,67.4733333333333,6.86,142.26,5.40333333333333,77.7066666666667,68.4933333333333,6.69,122.27,83.7933333333333,4.54333333333333
48471,"04/2016",0,69.0133333333333,7.1,123.01,5.78333333333333,71.33,69.9466666666667,5.43,131.38,80.3033333333333,5.43333333333333
48473,"04/2016",0,69.55,5.59,127.23,6.76,77.88,70.5566666666667,4.59,144.26,82.8066666666667,6.35666666666667
48477,"04/2016",0,68.4866666666667,8.34,121.76,6.87666666666667,77.6333333333333,69.6766666666667,4.99,136.59,81.95,6.55666666666667
48491,"04/2016",0,67.2333333333333,3.7,113.3,6.4,73.8733333333333,68.6966666666667,1.54,123.85,75.36,6.93
48493,"04/2016",0,69.67,1.59,117.51,5.83,75.14,70.3633333333333,5.77,129.42,78.0966666666667,6.03
1003,"04/2017",0,68.51,4.16,103.44,3.86,76.86,67.5366666666667,4.62,107.17,74.8933333333333,4.87
1039,"04/2017",0,68.9633333333333,1.61,113.15,4.1,70.8333333333333,66.6033333333333,4.83,115.75,69.63,6.09333333333333
1045,"04/2017",0,68.61,2.82,114.43,5.34,69.54,65.8366666666667,4.87,119.81,70.0866666666667,5.7
1053,"04/2017",0,69.4733333333333,4.53,114.72,4.47,71.65,67.3033333333333,5.22,131.95,70.56,5.12
1061,"04/2017",0,68.76,1.93,113.93,4.92,71.1933333333333,66.1433333333333,5.04,120.67,71.37,6.22333333333333
1067,"04/2017",0,68.8666666666667,3.43,119.35,4.82,69.68,65.6233333333333,3.44,139.8,72.5033333333333,5.79
1069,"04/2017",0,70.1766666666667,2.61,119.27,5.67,68.7533333333333,67.33,4.76,167.6,70.3833333333333,6.10333333333333
1097,"04/2017",0,69.7033333333333,4.99,112.01,5.49666666666667,73.89,67.6733333333333,4.07,122.1,75.4966666666667,5.80666666666667
12001,"04/2017",0,71.71,2.95,345.81,3.56,63.5366666666667,69.6,1.95,133.3,69.9366666666667,4.29
12003,"04/2017",0,70.0133333333333,3.55,717.97,3.67,69.19,67.7766666666667,2.56,126.18,72.8633333333333,4.03666666666667
12005,"04/2017",0,69.9266666666667,1.39,100.59,9.3,80.1866666666667,69.0233333333333,5.69,113.49,77.4866666666667,10.18
12007,"04/2017",0,70.5066666666667,3.26,371.84,4.52333333333333,66.9966666666667,68.5633333333333,1.87,129.62,72.0266666666667,4.13333333333333
12009,"04/2017",0,73.6666666666667,0.86,78.62,10.1366666666667,70.73,72.1066666666667,1.88,152.15,71.2433333333333,9.3
12015,"04/2017",0,73.9233333333333,0.79,98.26,7.40666666666667,70.0133333333333,71.9333333333333,0.86,97.31,75.57,6.09666666666667
12017,"04/2017",0,71.84,1.69,89.07,5.21,67.18,70.24,1.08,133.57,72.3333333333333,5.13
12019,"04/2017",0,70.8166666666667,3.35,184.01,5.00666666666667,67.38,69.6866666666667,2.04,125.41,70.5966666666667,5.07
12021,"04/2017",0,73.82,0.68,136.47,4.21666666666667,69.8633333333333,73.99,1.16,97.34,65.68,4.84333333333333
12023,"04/2017",0,69.8333333333333,4.98,649.28,4.03666666666667,69.7866666666667,68.0233333333333,2.38,124.5,72.6833333333333,4.49
12027,"04/2017",0,72.5733333333333,0.55,106.2,5.52333333333333,71.3966666666667,72.1166666666667,0.68,121.45,73.6466666666667,5.43
12029,"04/2017",0,70.58,1.45,155.54,6.18,68.3533333333333,68.3233333333333,1.99,110.24,76.6033333333333,5.96
12031,"04/2017",0,72.4033333333333,1.86,149.47,6.15666666666667,66.7933333333333,70.1466666666667,2.5,105.68,68.9433333333333,7.37
12033,"04/2017",0,67.89,3.46,112.46,4.18,79.2766666666667,66.73,4.85,127.01,77.83,5.04666666666667
12035,"04/2017",0,70.3833333333333,2.22,82.1,5.60666666666667,70.7966666666667,69.62,0.86,104.01,73.4133333333333,6.4
12037,"04/2017",0,70.61,0.46,88.13,8.44,75.5,68.1866666666667,2.83,147.94,80.5533333333333,9.04333333333333
12041,"04/2017",0,71.0166666666667,2.65,311.71,4.71333333333333,67.4433333333333,69.2566666666667,2.18,120.54,71.4,5.50666666666667
12049,"04/2017",0,73.0933333333333,0.27,100.93,4.81,71.5333333333333,72.6766666666667,0.48,126.04,73.5,5.20666666666667
12051,"04/2017",0,72.6066666666667,1,169.31,6.37,71.9533333333333,73.09,0.99,126.9,68.7033333333333,5.52666666666667
12053,"04/2017",0,72.88,0.35,87.83,6.46333333333333,65.8033333333333,70.8966666666667,1.09,123.59,72.2466666666667,6.13333333333333
12055,"04/2017",0,73.5966666666667,0.41,101.04,6.95,71.5966666666667,71.5533333333333,0.48,164.63,75.26,6.56666666666667
12057,"04/2017",0,74.12,0.76,96.89,6.58666666666667,66.1433333333333,72.3666666666667,1.03,125.07,73.0733333333333,6.03333333333333
12059,"04/2017",0,68.89,4.01,113.86,4.31333333333333,71.7266666666667,66.0866666666667,5.14,124.96,72.4966666666667,5.27666666666667
12061,"04/2017",0,72.61,0.61,89.06,6.32666666666667,72.4333333333333,71.7666666666667,0.68,190.93,72.04,6.64666666666667
12063,"04/2017",0,69.93,2.09,119.06,5.54666666666667,70.4066666666667,67.0566666666667,4.53,187.34,72.9133333333333,6.19666666666667
12069,"04/2017",0,72.9833333333333,2.29,93.82,5.12333333333333,67.12,71.99,0.82,142.43,70.1666666666667,5.53333333333333
12071,"04/2017",0,74.8433333333333,1.55,124.27,6.17,69.2433333333333,74.1533333333333,0.82,111.6,69.9066666666667,4.69333333333333
12073,"04/2017",0,70.0166666666667,3.87,131.78,3.38333333333333,68.92,67.8533333333333,5.27,213.45,70.23,4.95
12075,"04/2017",0,72.4133333333333,2.85,132.45,4.54666666666667,64.8466666666667,70.5833333333333,1.53,127.17,71.6866666666667,5.11666666666667
12079,"04/2017",0,70.8833333333333,3.01,163.82,3.86666666666667,68.34,68.66,3.72,142.62,70.8233333333333,5.33333333333333
12081,"04/2017",0,73.64,0.07,98.36,6.47,66.08,73.31,0.54,126.58,69.8133333333333,6.49666666666667
12083,"04/2017",0,72.0333333333333,2.3,87.62,3.08333333333333,65.01,70.7566666666667,1.74,148.92,68.4166666666667,4.42333333333333
12085,"04/2017",0,73.3433333333333,1.71,100.36,6.97666666666667,70.89,72.86,0.56,121.61,68.45,7.38333333333333
12089,"04/2017",0,71.1233333333333,1.47,364.32,4.51666666666667,67.67,68.33,2.6,132.2,71.19,5.76333333333333
12091,"04/2017",0,68.7966666666667,3.33,105.45,7.88333333333333,72.37,67.6033333333333,5.31,107.77,71.5766666666667,6.55
12093,"04/2017",0,71.9266666666667,0.92,95.29,6.2,72.18,71.7966666666667,0.26,191.16,70.6833333333333,6.18333333333333
12095,"04/2017",0.270193542133435,73.2466666666667,0.43,91.7,3.55,66.0133333333333,71.99,1.58,148.5,70.0333333333333,4.5
